Watching Juno ,pos,NO_QUERY,0
AT_USER AT_USER   thanks for following yaa   i hope my update useful for you   ,pos,NO_QUERY,0
yeay    gw seneng bgt    thx y ,pos,NO_QUERY,0
Off for a Sunday run ,pos,NO_QUERY,0
putting on my aurora pink nail polish by chanel flawless,pos,NO_QUERY,0
AT_USER   now following the lovely AT_USER too   We re all going to kick butt this month    EAS30day,pos,NO_QUERY,0
And now  for my favorite part of the day    DINNER ,pos,NO_QUERY,0
AT_USER hehhe   thats my neice    ,pos,NO_QUERY,0
AT_USER Showering is overrated  Soaking up time with your kids is much better  esp  since you ll be leaving them soon ,neg,NO_QUERY,0
AT_USER but   World War III      Fly With Me   and   What Did I Do To Your Heart   are pretty good  too  ,pos,NO_QUERY,0
AT_USER Are you serious  Please tell me you had a tall glass of water juice waiting for you ,neg,NO_QUERY,0
AT_USER yeah i sure do  I know this rain wont STOP  How depressing ,neg,NO_QUERY,0
These shoes are beautiful  but they hurt  I have been wearing them since 10 00am  Bad  Idea URL,neg,NO_QUERY,0
had a good interview     but the place looks so      DRAB I felt like I was waiting for foodstamps ,neg,NO_QUERY,0
Time to snuggle up in bed with the electric blankie on ,pos,NO_QUERY,0
Romantic weekend just came to an end  Sir has left for work  ,neg,NO_QUERY,0
is cleaning Ed s room to bring him back to HARK    poor Ed ,neg,NO_QUERY,0
I am reading  quot the shadow of the wind quot  right now ,pos,NO_QUERY,0
Woke up too late for a run  At the opticians now  Got a wait of about 45mins  ,neg,NO_QUERY,0
Brought cat to specilist  May be ectopic uritors  Doing ultrasound  Surgury would be  gt  2000  may need to take him back to humane society ,neg,NO_QUERY,0
AT_USER got any jobs going   heh    i need to get over to the uk   i wanna see oasis  kasabian  the enemy etc ,neg,NO_QUERY,0
cos I m eating corn flakes and its that kinda morning   URL,pos,NO_QUERY,0
AT_USER i know what ya mean i inherited my dads short jaw  so it made all my teeth outta line ,neg,NO_QUERY,0
AT_USER Wishing you a very Happy Mother s Day  Carina   Hugs   Joy ,pos,NO_QUERY,0
  gt  AT_USER my poor Spanish leaves me completely dependent on AT_USER  amp  others to tell what is going on in Spain ,neg,NO_QUERY,0
Loving these tattoos URL Hey AT_USER check this one out ,pos,NO_QUERY,0
AT_USER Probably a player signing  Maybe one of the rookies  I can see it from my office ,pos,NO_QUERY,0
Dear Shauna  that last tweet is in reply to you  i just forgot to click reply  ,pos,NO_QUERY,0
I do not want my man to go to Cali  Having a good job is such a double edged sword ,neg,NO_QUERY,0
I think that 8 pork tenderloins is overkill for 13 adults   4 small kids  So much food will go to waste in this beach house when we leave ,neg,NO_QUERY,0
AT_USER sorry  That s a no go  I work at 5AM tomorrow ,neg,NO_QUERY,0
AT_USER hungry   sick   but otherwise not bad  In fact I m gonna go scrounge up some food  bbl ,pos,NO_QUERY,0
AT_USER yep  Pretty much  ,pos,NO_QUERY,0
finished my first book on vacation so far    Lost amp Found   very good actually   funny  good story  thumbs up ,pos,NO_QUERY,0
AT_USER URL   Oooh  i can t see your pic Leisha unfortunately But at least alizippy can  about 25 times    ,neg,NO_QUERY,0
AT_USER Oh  don t hurt yourself   ,neg,NO_QUERY,0
AT_USER we could be seeing christofer drew right now like this is depressing  instead were connecting a piece of literature and abook,neg,NO_QUERY,0
Dang   thinking about all the f ing time I wasted with u  Too bad it took me this long to open my eyes  Finally   I can say I m over it   ,pos,NO_QUERY,0
AT_USER    B c you haven t designed one for me   let alone swim trunks      Week of show   Are you ready  ,neg,NO_QUERY,0
I WANT ANOTHER DAY OFF     To much Sh t to do today  Got a  quot new used quot  futon   and is going to get a  quot new used quot  dining table  ,neg,NO_QUERY,0
AT_USER I don t have any ,neg,NO_QUERY,0
Good morning beautiful people   coffee  amp  sun     ,pos,NO_QUERY,0
AT_USER I didn t get a servey  but you would hope they do given that ppl are taking the time to fill them out ,neg,NO_QUERY,0
AT_USER welcome to twitter  baby ,pos,NO_QUERY,0
AT_USER Do you mean me  Thanks   CraftyM4,pos,NO_QUERY,0
